school_id,school_name_en,school_name_zh,stage,curriculums,confidence,source,reason
sch_01549,Lutheran Primary School (南區),路德會南區小學（第4校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01550,Lutheran Primary School (葵青區),路德會小學（第5校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01551,Taoist Primary School (北區),道教北區小學（北區分校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01552,Methodist Primary School (九龍城區),循道衛理九龍城區小學（九龍城區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01553,Sik Sik Yuen Primary School (大埔區),嗇色園小學（西區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01554,Salvation Army Primary School (九龍城區),救世軍小學（第4校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01555,Methodist Primary School (南區),循道衛理南區小學（南區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01556,Tung Wah Group of Hospitals Primary School (西貢區),東華三院西貢區小學（西貢區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01557,Catholic Primary School (灣仔區),天主教小學（南區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01558,S.K.H. Primary School (中西區),聖公會中西區小學（中西區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01559,Po Leung Kuk Primary School (中西區),保良局中西區小學（中西區分校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01560,Sik Sik Yuen Primary School (黃大仙區),嗇色園黃大仙區小學（黃大仙區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01561,Li Sing Primary School,李陞小學,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01562,North Point Government Primary School,北角官立小學,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01563,Li Sing Primary School,李陞葵青區小學,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01564,Aldrich Bay Government Primary School,愛秩序灣官立黃大仙區小學,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01565,Aldrich Bay Government Primary School,愛秩序灣官立小學,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01566,Aldrich Bay Government Primary School,愛秩序灣官立荃灣區小學,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01567,Hennessy Road Government Primary School (南區),軒尼詩道官立南區小學（第2校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01568,Aldrich Bay Government Primary School (元朗區),愛秩序灣官立小學（元朗區分校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01569,North Point Government Primary School (離島區),北角官立離島區小學（離島區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01570,Aldrich Bay Government Primary School (西貢區),愛秩序灣官立西貢區小學（西貢區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01571,Hennessy Road Government Primary School (大埔區),軒尼詩道官立大埔區小學（東區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01572,Li Sing Primary School (中西區),李陞中西區小學（中西區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01573,Li Sing Primary School (九龍城區),李陞小學（第3校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01574,Hennessy Road Government Primary School (南區),軒尼詩道官立南區小學（南區分校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01575,North Point Government Primary School (灣仔區),北角官立小學（灣仔區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01576,Aldrich Bay Government Primary School (油尖旺區),愛秩序灣官立油尖旺區小學（油尖旺區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01577,North Point Government Primary School (離島區),北角官立離島區小學（離島區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01578,North Point Government Primary School (沙田區),北角官立小學（第3校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01579,North Point Government Primary School (中西區),北角官立小學（中西區分校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01580,Aldrich Bay Government Primary School (油尖旺區),愛秩序灣官立小學（北區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01581,Hennessy Road Government Primary School (觀塘區),軒尼詩道官立觀塘區小學（西區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01582,Government Primary School (東區),官立小學（西區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01583,Hennessy Road Government Primary School (南區),軒尼詩道官立南區小學（北區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01584,Aldrich Bay Government Primary School (離島區),愛秩序灣官立離島區小學（離島區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01585,Hennessy Road Government Primary School (油尖旺區),軒尼詩道官立小學（油尖旺區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01586,Government Primary School (南區),官立南區小學（南區分校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01587,Aldrich Bay Government Primary School (東區),愛秩序灣官立小學（東區）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01588,North Point Government Primary School (油尖旺區),北角官立油尖旺區小學（第3校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01589,Hennessy Road Government Primary School (油尖旺區),軒尼詩道官立油尖旺區小學（第4校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01590,Hennessy Road Government Primary School (中西區),軒尼詩道官立小學（第5校）,小學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01591,Independent Schools Foundation Academy,弘立書院,中學,AUSTRALIAN,HIGH,schools.ts curriculum field,Declared Australian curriculum
sch_01592,Canadian International School of Hong Kong,加拿大國際學校,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01593,Australian International School Hong Kong,澳洲國際學校,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01594,Australian International School Hong Kong,澳洲國際學校,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01595,Singapore International School (Hong Kong),新加坡國際學校,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01596,Yew Chung International Secondary School,耀中國際中學,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01597,Independent Schools Foundation Academy,弘立書院,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01598,Canadian International School of Hong Kong,加拿大國際學校,中學,AMERICAN,HIGH,schools.ts curriculum field,Declared American curriculum
sch_01599,Canadian International School of Hong Kong,加拿大國際學校,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01600,German Swiss International School,德瑞國際學校,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01601,Canadian International School of Hong Kong,加拿大國際學校,中學,AMERICAN,HIGH,schools.ts curriculum field,Declared American curriculum
sch_01602,Canadian International School of Hong Kong,加拿大國際學校,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01603,Renaissance College Hong Kong,啟新書院,中學,AUSTRALIAN,HIGH,schools.ts curriculum field,Declared Australian curriculum
sch_01604,Yew Chung International Secondary School,耀中國際中學,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01605,ESF Secondary School,英基南區中學,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01606,American School Hong Kong,美國學校,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01607,Chinese International School (西貢區),漢基國際學校（西貢區）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01608,Independent Schools Foundation Academy (灣仔區),弘立書院（第3校）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01609,Canadian International School of Hong Kong (九龍城區),加拿大國際學校（第4校）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01610,Yew Chung International Secondary School (南區),耀中國際南區中學（南區分校）,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01611,Independent Schools Foundation Academy (東區),弘立書院（第1校）,中學,AMERICAN,HIGH,schools.ts curriculum field,Declared American curriculum
sch_01612,Australian International School Hong Kong (東區),澳洲國際學校（東區分校）,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01613,American School Hong Kong (北區),美國學校（西區）,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01614,Independent Schools Foundation Academy (東區),弘立書院（第4校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01615,ESF Secondary School (東區),英基中學（第5校）,中學,AMERICAN,HIGH,schools.ts curriculum field,Declared American curriculum
sch_01616,Renaissance College Hong Kong (南區),啟新書院（南區）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01617,Australian International School Hong Kong (油尖旺區),澳洲國際學校（油尖旺區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01618,Chinese International School (南區),漢基國際學校（南區）,中學,AUSTRALIAN,HIGH,schools.ts curriculum field,Declared Australian curriculum
sch_01619,Nord Anglia International School Hong Kong (灣仔區),諾德安達國際學校（第4校）,中學,AUSTRALIAN,HIGH,schools.ts curriculum field,Declared Australian curriculum
sch_01620,German Swiss International School (九龍城區),德瑞國際學校（九龍城區分校）,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01621,Chinese International School (九龍城區),漢基國際學校（北區）,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01622,Chinese International School (九龍城區),漢基國際學校（第2校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01623,Singapore International School (Hong Kong) (黃大仙區),新加坡國際學校（黃大仙區分校）,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01624,Hong Kong International School (中西區),香港國際學校（第4校）,中學,AUSTRALIAN,HIGH,schools.ts curriculum field,Declared Australian curriculum
sch_01625,Nord Anglia International School Hong Kong (觀塘區),諾德安達國際學校（北區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01626,Canadian International School of Hong Kong (南區),加拿大國際學校（南區分校）,中學,AMERICAN,HIGH,schools.ts curriculum field,Declared American curriculum
sch_01627,French International School (元朗區),法國國際學校（北區）,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01628,Singapore International School (Hong Kong) (荃灣區),新加坡國際學校（荃灣區分校）,中學,CANADIAN,HIGH,schools.ts curriculum field,Declared Canadian curriculum
sch_01629,Harrow International School Hong Kong (灣仔區),哈羅香港國際學校（東區）,中學,AUSTRALIAN,HIGH,schools.ts curriculum field,Declared Australian curriculum
sch_01630,Harrow International School Hong Kong (油尖旺區),哈羅香港國際學校（南區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01631,Singapore International School (Hong Kong) (九龍城區),新加坡國際學校（北區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01632,Canadian International School of Hong Kong (深水埗區),加拿大國際學校（北區）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01633,Singapore International School (Hong Kong) (大埔區),新加坡國際學校（大埔區）,中學,AMERICAN,HIGH,schools.ts curriculum field,Declared American curriculum
sch_01634,Malvern College Hong Kong (南區),墨爾文國際學校（南區分校）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01635,Malvern College Hong Kong (深水埗區),墨爾文國際學校（深水埗區分校）,中學,AMERICAN,HIGH,schools.ts curriculum field,Declared American curriculum
sch_01636,Harrow International School Hong Kong (油尖旺區),哈羅香港國際學校（油尖旺區）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01637,American School Hong Kong (沙田區),美國學校（第2校）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01638,American School Hong Kong (深水埗區),美國學校（南區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01639,French International School (大埔區),法國國際學校（大埔區）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01640,American School Hong Kong (九龍城區),美國學校（第5校）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01641,Tak Sun Secondary School,德信中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01642,Tak Sun Secondary School,德信中學,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01643,Pui Kiu Middle School,培僑葵青區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01644,Ying Wa College,英華書院,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01645,United Christian College,匯基書院,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01646,Ying Wa College,英華書院,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01647,St. Paul's Co-educational College,聖保羅男女油尖旺區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01648,HKBU Affiliated School Wong Kam Fai Secondary and Primary School,香港浸會大學附屬學校王錦輝中九龍城區小學,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01649,St. Paul's Co-educational College,聖保羅男女葵青區中學,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01650,PLK Laws Foundation College,保良局羅氏基金南區中學,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01651,Tak Sun Secondary School,德信離島區中學,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01652,Diocesan Girls' School,拔萃女書院,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01653,HKBU Affiliated School Wong Kam Fai Secondary and Primary School,香港浸會大學附屬學校王錦輝中小學,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01654,HKUGA College (灣仔區),港大同學會書院（北區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01655,St. Paul's Co-educational College (黃大仙區),聖保羅男女黃大仙區中學（第5校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01656,PLK Laws Foundation College (南區),保良局羅氏基金南區中學（第1校）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01657,Tak Sun Secondary School (屯門區),德信中學（西區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01658,Diocesan Boys' School (油尖旺區),拔萃男書院（東區）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01659,Diocesan Girls' School (北區),拔萃女書院（北區分校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01660,G.T. (Ellen Yeung) College (九龍城區),優才（楊殷有娣）書院（第5校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01661,HKBU Affiliated School Wong Kam Fai Secondary and Primary School (南區),香港浸會大學附屬學校王錦輝中南區小學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01662,Diocesan Boys' School (西貢區),拔萃男書院（西貢區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01663,United Christian College (南區),匯基書院（南區）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01664,Diocesan Boys' School (觀塘區),拔萃男書院（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01665,United Christian College (油尖旺區),匯基書院（西區）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01666,United Christian College (東區),匯基書院（北區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01667,PLK Laws Foundation College (深水埗區),保良局羅氏基金中學（深水埗區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01668,St. Paul's Co-educational College (荃灣區),聖保羅男女荃灣區中學（荃灣區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01669,Pui Kiu Middle School (灣仔區),培僑灣仔區中學（灣仔區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01670,St. Paul's Co-educational College (油尖旺區),聖保羅男女油尖旺區中學（油尖旺區分校）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01671,St. Paul's Co-educational College (深水埗區),聖保羅男女深水埗區中學（南區）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01672,Diocesan Boys' School (觀塘區),拔萃男書院（第2校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01673,Pui Kiu Middle School (九龍城區),培僑九龍城區中學（九龍城區）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01674,HKUGA College (深水埗區),港大同學會書院（第4校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01675,Diocesan Boys' School (南區),拔萃男書院（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01676,Diocesan Girls' School (西貢區),拔萃女書院（第1校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01677,St. Paul's Co-educational College (灣仔區),聖保羅男女灣仔區中學（第2校）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01678,Diocesan Girls' School (大埔區),拔萃女書院（第3校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01679,Diocesan Girls' School (油尖旺區),拔萃女書院（油尖旺區分校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01680,Diocesan Girls' School (中西區),拔萃女書院（中西區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01681,HKUGA College (南區),港大同學會書院（南區）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01682,Diocesan Boys' School (中西區),拔萃男書院（第2校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01683,Tak Sun Secondary School (北區),德信北區中學（東區）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01684,Diocesan Boys' School (油尖旺區),拔萃男書院（油尖旺區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01685,Tak Sun Secondary School (南區),德信南區中學（西區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01686,HKUGA College (南區),港大同學會書院（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01687,Diocesan Girls' School (中西區),拔萃女書院（第2校）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01688,Ying Wa College (沙田區),英華書院（沙田區分校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01689,St. Paul's College (南區),聖保羅書院（第4校）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01690,United Christian College (黃大仙區),匯基書院（黃大仙區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01691,Tak Sun Secondary School (葵青區),德信中學（南區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01692,Tak Sun Secondary School (黃大仙區),德信黃大仙區中學（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01693,HKUGA College (油尖旺區),港大同學會書院（油尖旺區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01694,United Christian College (中西區),匯基書院（中西區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01695,Ying Wa College (荃灣區),英華書院（第5校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01696,G.T. (Ellen Yeung) College (深水埗區),優才（楊殷有娣）書院（第1校）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01697,HKBU Affiliated School Wong Kam Fai Secondary and Primary School (九龍城區),香港浸會大學附屬學校王錦輝中九龍城區小學（第2校）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01698,Diocesan Boys' School (屯門區),拔萃男書院（第3校）,中學,DUAL_TRACK,HIGH,v1.2 rule: dual-track bucket,Marked as Dual Track (HK local + international) without specifying IB vs British
sch_01699,St. Paul's College (離島區),聖保羅書院（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01700,HKUGA College (觀塘區),港大同學會書院（第5校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01701,Rosaryhill School,玫瑰崗學校,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01702,St. Stephen's College,聖士提反書院,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01703,"Wah Yan College, Kowloon",九龍華仁書院,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01704,Raimondi College,高主教書院,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01705,St. Stephen's College,聖士提反書院,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01706,St. Stephen's College,聖士提反書院,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01707,"Wah Yan College, Hong Kong",香港華仁書院,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01708,"Wah Yan College, Kowloon",九龍華仁書院,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01709,Rosaryhill School (北區),玫瑰崗學校（第4校）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01710,"Wah Yan College, Kowloon (深水埗區)",九龍華仁書院（深水埗區分校）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01711,"Wah Yan College, Hong Kong (中西區)",香港華仁書院（北區）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01712,Good Hope School (九龍城區),德望學校（第2校）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01713,"Wah Yan College, Hong Kong (灣仔區)",香港華仁書院（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01714,Good Hope School (屯門區),德望學校（屯門區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01715,"Wah Yan College, Hong Kong (沙田區)",香港華仁書院（東區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01716,Raimondi College (黃大仙區),高主教書院（北區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01717,"Wah Yan College, Kowloon (觀塘區)",九龍華仁書院（觀塘區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01718,St. Stephen's College (沙田區),聖士提反書院（第3校）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01719,"Wah Yan College, Hong Kong (深水埗區)",香港華仁書院（第4校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01720,Rosaryhill School (屯門區),玫瑰崗學校（屯門區分校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01721,"Wah Yan College, Kowloon (九龍城區)",九龍華仁書院（第1校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01722,"Wah Yan College, Hong Kong (沙田區)",香港華仁書院（沙田區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01723,St. Stephen's College (灣仔區),聖士提反書院（南區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01724,Rosaryhill School (南區),玫瑰崗學校（南區）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01725,"Wah Yan College, Hong Kong (中西區)",香港華仁書院（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01726,Rosaryhill School (黃大仙區),玫瑰崗學校（黃大仙區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01727,St. Stephen's College (中西區),聖士提反書院（中西區）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01728,Good Hope School (黃大仙區),德望學校（黃大仙區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01729,"Wah Yan College, Hong Kong (荃灣區)",香港華仁書院（荃灣區）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01730,"Wah Yan College, Kowloon (荃灣區)",九龍華仁書院（荃灣區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01731,Good Hope School (離島區),德望學校（離島區）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01732,"Wah Yan College, Kowloon (葵青區)",九龍華仁書院（葵青區分校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01733,Rosaryhill School (油尖旺區),玫瑰崗學校（油尖旺區）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
sch_01734,Heep Yunn School (南區),協恩南區中學（南區分校）,中學,IB,HIGH,schools.ts curriculum field,Declared IB curriculum
sch_01735,"Wah Yan College, Hong Kong (中西區)",香港華仁書院（第5校）,中學,HK_LOCAL,HIGH,schools.ts curriculum field,Declared DSE curriculum
sch_01736,St. Stephen's College (大埔區),聖士提反書院（大埔區分校）,中學,BRITISH,HIGH,schools.ts curriculum field,Declared British curriculum
