kg_id,language_env,confidence,source_type,source_url,evidence_snippet,needs_review
edb_5632770001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"本校推行「全腦學習」,目的是把握幼兒0至6歲腦部高速發展的黃金時期,透過生活中學習,藉著做中學,鼓勵幼兒啟動視／聽／觸／嗅／味覺等多重感官學習,讓學習活動變得有趣及有意義,藉以貫通幼兒的全腦發展,提升",true
edb_5633070001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"本校為一所全日制幼兒學校,課程設計強調「幼兒為本」，透過生活化的專題，多元的遊戲活動，把所學與生活聯繫，,配合「走出校園」外出參觀活動，誘發幼兒自主學習的動機，享受學習的樂趣。 本校會遵照《幼稚園教育",true
edb_5633660001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_5634120001,trilingual|putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_5635950001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本校由教育心理學家提供課程和教學的專業諮詢和訓練，並設計多元化、均衡、啟發性的螺旋式綜合課程和活動，以豐富和鞏固幼兒的學習。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執,true
edb_5639600001,english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 外籍教師教授英語,false
edb_5641500001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"教育心理學家就課程和教學提供專業諮詢和訓練,設計多元化、均衡、具啟發性的螺旋式綜合課程及活動,豐富及鞏固幼兒的學習,讓他們建立個人化及生活化的學習模式。 本校會遵照《幼稚園教育課程指引》(2017)規",true
edb_5642650001,english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 外籍老師教授幼兒英語,false
edb_5642730001,putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 外籍英語,false
edb_5650590001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,課程編排能配合幼兒的發展特徵及需要，並涵蓋不同的學習範疇，有層次地由淺入深增潤和豐富幼兒的學習經驗。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做,true
edb_5653180001,english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 外籍教師教授英語,false
edb_5656790001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"按照兒童身心發展來編訂,配合兒童的學習興趣。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 活動式主題教學、小組學",true
edb_5657250001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_5657840001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以主題綜合的課程，因應兒童的生活經驗及興趣而設計不同的學習活動。讓兒童透過不同的學習活動提升兒童語文、體能與健康、個人與群體、藝術與創意、大自然與生活、幼兒數學六大範疇的發展，讓兒童發展多方面的潛能。,true
edb_5658900001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_5659110001,trilingual|putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英文,false
edb_5661790001,trilingual|putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_5662920001,putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 外籍英語,false
edb_5678920002,english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文; 雙語,false
edb_5727640001,putonghua,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話,false
edb_5875240001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,透過遊戲讓學童不斷學習，認識世界。幫助學童發揮思考，培養獨立自主學習能力，鼓勵共同學習、發揮創意、溝通互動、自主探索並解決問題，培養同學在安全及合宜環境下自由表達情緒和感受。 推行英國The Earl,false
edb_5904010001,bilingual|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,雙語,false
edb_5908000001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 哈羅香港國際學校,false
edb_5999990001,trilingual|putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英文,false
edb_6096410001,trilingual|english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 英文; 雙語,false
edb_6110930001,trilingual|putonghua|english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_6151700001,putonghua|english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 雙語,false
edb_6169900001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 YORK INTERNATIONAL PRE-SCHOOL (TUEN MUN),true
edb_6248290001,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 英藝幼稚園（兆康）,true
edb_1316360002,trilingual|putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_1320470001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以兒童為中心，按兒童身心發展編定課程，讓兒童在愉快的環境中發展創意思維及解難能力。 以綜合教學及腦基礎教學，著重透過全班、小組、個別作討論、分享、觀察、探索等活動，讓幼兒獲得學習經驗。 香港真光中學附,true
edb_1330190001,trilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語,false
edb_1332800001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"本園乃根據香港學前教育課程指引為藍本,採用以「主題」為點,「活動」為線,「自選學習」為面的教學課程和編排,讓孩子體驗學習的愉悅,以奠下孩子終身學習的穩固基礎。 本校會遵照《幼稚園教育課程指引》(201",true
edb_1337440001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_2146120001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以幼兒為本，按幼兒身心靈發展、需要及興趣，由淺入深，循序漸進，以多元化的教學策略，培養幼兒主動學習能力和喜愛學習的態度。 透過主題教學和方案研習，綜合各學習範疇，利用多元化的活動，如實驗、參觀和模擬等,true
edb_3238530002,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,運用【學習進程架構】規劃教學，將非華語幼兒的中文學習劃分為三個階段：入門階段，發展階段和應用階段。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機,true
edb_3238960001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以生為本—學習以學生為主，給予學生多參與、多表達、多展示的機會，讓學生「從做中學」，愉快地學習，提升學生學習動機，主動建構知識。  能力主導—課程以鞏固學生各學習領域的基本能力，培養學生有良好的共通能,true
edb_3247790001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本園現推行國際文憑課程「小學項目」，已於2012年3月通過國際文憑組織的正式驗證，成為IB世界學校。 有效學習：  我們為幼兒營造互動的學習環境，讓幼兒在不同情景中主動探索、思考、發問及創作，嘗試解決,false
edb_3249220001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本園以基督教愛的教育為基礎，配合豐富的資源及以兒童為中心的課程，啟迪幼兒探索學習的興趣及多元智能。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機,true
edb_3253680001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"以兒童為本,從遊戲中學習。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 活動教學、小組學習活動、專題研習、混齡活",true
edb_3256510001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本園現推行國際文憑課程「小學項目」，已於2012年3月通過國際文憑組織的正式驗證，成為IB世界學校。 有效學習：  我們為幼兒營造互動的學習環境，讓幼兒在不同情景中主動探索、思考、發問及創作，嘗試解決,false
edb_3258480001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 帝京香港幼稚園,false
edb_5182470001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,課程以「兒童為本」，關顧來自不同國籍的幼兒學習，協助他們融入本地文化和社群。課程按幼兒的成長發展、能力、配合他們的生活經驗、興趣和需要編訂。讓幼兒在德、智、體、群、美各方面都有著均衡發展，為日後成長奠,true
edb_5631880001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"按照兒童身心發展編定,配合兒童的學習興趣。 因應幼兒發展的特性、能力,透過藝術、專題、全語言學習,以不同組合或活動型式進行﹝大組、小組、班或級,校內、校外,親子互動等﹞,讓幼兒親身經驗、領悟而掌握技能",true
edb_5634470001,trilingual|putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英文,false
edb_5636410001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,根據幼兒發展需要，以開放式的教育理念設計教學。學習內容結合生活經驗及興趣編排，如探究式科學、戲劇、奧福音樂、情意教育、創意美術活動等，培育幼兒均衡的發展。學校重視幼兒品德發展，將品德學習元素滲透日常課,true
edb_5643380003,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_5643460001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_5649580001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,我們所有的課程都以蒙特梭利教育理念為基礎，在孩子成長的每個階段中，根據孩子的需求和興趣進行個性化課程定制，同時培養獨立能力。 在我們的教室裡，孩子按照自主選擇的步伐和方式學習，享受吸收不同知識和技能的,false
edb_5653850001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_5659380002,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 寶山幼兒園,true
edb_5697120001,trilingual|putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_5791490001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 英基國際幼稚園（曉新）,false
edb_5811190001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 港島兒童蒙特梭利幼稚園,false
edb_5937700002,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本園綜合課程培養個人才能，關注學業能力並發展幼兒的表達、觀察、探究及社交方面的基本技巧。 我們的教學計劃是提供不同機會給幼兒學習富趣味的戲劇、藝術、音樂、以發現為基礎的科學及體能。 樂䔄幼稚園,true
edb_6003340002,,low,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,沒有資料 沒有資料 善行國際幼稚園,true
edb_6072900001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_6075920002,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,道爾頓幼稚園致力於培養兒童的全面發展，教導學生不僅擁有學術成就和積極的價值觀，並且兼備強大的適應能力和關愛社區的意識。我們鼓勵兒童自覺主動參與學習課程，為兒童和家庭培育良好的學習社群。     根據學,true
edb_6149200001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_2162590001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_3165040001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"根據教育局課程指引,配合兒童年齡的發展、興趣及生活經驗編訂課程,從而培養兒童想像力、創造力及思考力,讓兒童從遊戲中愉快學習。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執",true
edb_3211920001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英文,false
edb_3232680001,trilingual|putonghua,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話,false
edb_3248330001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_3250900001,trilingual|putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_3253170001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語,false
edb_3254140002,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,配合兒童的身心發展需要訂下目標，劃分為認知和語言、體能與健康、情意和群性及美感和文化五大領域，透過課堂學習和進行課外活動，培養幼兒掌握獨立及終身學習所需具備的共通能力，貫徹「全人發展」的教育目標。 本,true
edb_3255460001,trilingual|putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_3256430001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"配合兒童多元智能的發展,本校按照幼兒的行為特徵、需要、能力、興趣及生活經驗而設計課程；亦會根據課程主題,舉辦不同的活動,讓幼兒在輕鬆愉快的環境下參予學習,以取得全面的成長。 本校會遵照《幼稚園教育課程",true
edb_3256780001,trilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語,false
edb_3257160001,trilingual|putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英文,false
edb_3258210001,putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語,false
edb_3258800001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,1.本校以學生為本，課程因應兒童的能力及身心發展，透過多元化的實踐活動，螺旋式的主題，讓幼兒建構學習。  2.課程設計涵蓋六大學習範疇: 包括語文、個人與群體、體能與健康、藝術與創意、幼兒數學及大自然,true
edb_3259290001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,1)按兒童的各方面發展和興趣而制訂；  2)靈活的課程編排；  3)注重兒童的德育發展；  4)配合兒童的個別差異。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，,true
edb_5234290001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"配合兒童多元智能的發展,本校按照幼兒的成長、需要、能力、興趣及生活經驗而設計課程；亦根據課程主題,舉辦不同的課外活動及科學探索,讓幼兒在輕鬆愉快的環境下參予學習,以取得全面的成長。 本校會遵照《幼稚園",true
edb_5239330001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"以「兒童為本」為核心價值,因應幼兒的發展階段、興趣、能力和需要,提供生活化、多感官和富趣味的學習經歷，編定配合兒童身心及均衡發展的綜合課程。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會",true
edb_5286250001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,按幼兒發展及興趣設計啟迪思維創意之課程。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄寫或操練式的計算練習。 綜合教學、參觀、探索活動、,true
edb_5303790001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英文,false
edb_5381320001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本校採用美國民族大學《幼兒聖經基礎課程》為基礎，並結合幼兒生活經驗的主題，讓幼兒認識周圍環境和事物。學校著重幼兒的學習興趣和內在學習動機，也重視幼兒有愛神、愛人和愛護環境的心，因此會以四年的螺旋式教育,true
edb_5426010001,putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 外籍英語,false
edb_5491690001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"以兒童為中心,除一般幼稚園課程外,更引入創意元素,藉著各種不同的學習活動,幫助兒童發展具創意的思維,培養兒童的思考力、想像力和創作力。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼",true
edb_5500350001,putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 外籍英語,false
edb_5634630001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,課程設計建基於多元智能的理念，以幼兒的強項輔助弱項作發展，配合教育局於2017課程指引，加強了自由遊戲探索元素、各品德教育及中華文化活動的發展，豐富校本課程的架構。 本校會遵照《幼稚園教育課程指引》(,true
edb_5635520001,english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語,false
edb_5636170001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"以兒童為中心,按照兒童身心發展編定,配合兒童的學習興趣,透過不同的學習範疇,豐富兒童的生活經驗,為兒童學習奠定基礎。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，",true
edb_5638110001,english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 外籍教師教授英語,false
edb_5639190001,english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 外籍教師教授英語,false
edb_5639430001,english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,英語; 外籍教師教授英語,false
edb_5640600001,putonghua|english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 外籍英語,false
edb_5641760001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,著重幼兒為本，依據幼兒的經驗、發展及能力，以遊戲和綜合的形式去設計課程，讓幼兒在語言、社交、情緒、體能、認知、創造力和公民美德等達致全面及均衡的發展。 本校會遵照《幼稚園教育課程指引》(2017)規劃,true
edb_5642900001,trilingual|putonghua|english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_5643030001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,本校重視及關顧幼兒的品德發展，於課程的德、智、體、群、美方面，設計出自由及多元化的學習環境和創意活動，讓幼兒從遊戲中學習，使其能認識自己、建立是非觀念、發展良好的德行，達至五育並行，獲得均衡的全人發展,true
edb_5643700001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以兒童為本作目標，按兒童年齡、興趣及配合香港教育統籌局幼稚園編訂校本課程。課程內容多元化，為兒童提供德、智、體、群、美、靈六育的均衡教育。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要,true
edb_5643970001,putonghua|english|native_english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,普通話; 英語; 外籍英語,false
edb_5644000001,trilingual|putonghua|english|native_english|bilingual,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,兩文三語; 普通話; 英語,false
edb_5644510001,english|native_english,high,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,"英文; 外籍導師設計之英語活動,提升學習英語",false
edb_5655040001,cantonese,medium,edb_kgp_profile,https://www.edb.gov.hk/attachment/tc/edu-system/preprimary-kindergarten/free-quality-kg-edu/KGP_2025_tc.csv,以「兒童為本」的理念設計綜合課程，透過生活經驗和遊戲，誘發幼兒學習興趣，並促進其全人發展。 本校會遵照《幼稚園教育課程指引》(2017)規劃課程，不會要求幼兒班兒童執筆寫字，亦不會要求兒童做機械式的抄,true
