schoolId,field,status,currentValue,proposedValue,sourceUrl,notes
sch_01411,applicationMaterials,UNKNOWN,MISSING,,,
sch_01411,applicationLink,FAIL,https://www.school1411.edu.hk/admission,,,Placeholder URL
sch_01411,latitude,NEED_REVIEW,22.342114,,,
sch_01411,longitude,NEED_REVIEW,114.175705,,,
sch_01411,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01412,id,PASS,sch_01412,,,
sch_01412,name,NEED_REVIEW,佛教南區小學（南區）,,,
sch_01412,nameEn,NEED_REVIEW,Buddhist Primary School (南區),,,
sch_01412,searchKeywords,PASS,"[""Buddhist"",""南區"",""港島""]",,,
sch_01412,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01412,district,FAIL,district:南區|region:港島,港島,,Use region value for district field
sch_01412,level,PASS,小學,,,
sch_01412,tuitionMin,FAIL,tuition:3513,,,Schema: split tuition into tuitionMin/Max
sch_01412,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01412,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01412,language,FAIL,雙語,,,
sch_01412,highlights,FAIL,"features:[""國際交流"",""科技教育"",""全人發展""]","[""國際交流"",""科技教育"",""全人發展""]",,Rename features to highlights
sch_01412,address,FAIL,香港港島南區某街道91號,,,Placeholder address
sch_01412,phone,NEED_REVIEW,27458724,,,
sch_01412,website,FAIL,https://www.school1412.edu.hk,,,Placeholder URL
sch_01412,applicationMaterials,UNKNOWN,MISSING,,,
sch_01412,applicationLink,FAIL,https://www.school1412.edu.hk/admission,,,Placeholder URL
sch_01412,latitude,NEED_REVIEW,22.253246,,,
sch_01412,longitude,NEED_REVIEW,114.151011,,,
sch_01412,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01413,id,PASS,sch_01413,,,
sch_01413,name,NEED_REVIEW,循道衛理九龍城區小學（東區）,,,
sch_01413,nameEn,NEED_REVIEW,Methodist Primary School (九龍城區),,,
sch_01413,searchKeywords,PASS,"[""Methodist"",""九龍城區"",""九龍""]",,,
sch_01413,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01413,district,FAIL,district:九龍城區|region:九龍,九龍,,Use region value for district field
sch_01413,level,PASS,小學,,,
sch_01413,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01413,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01413,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01413,language,PASS,以中文為主,,,
sch_01413,highlights,FAIL,"features:[""小班教學"",""國際交流"",""環保教育"",""雙語教學"",""體育特色""]","[""小班教學"",""國際交流"",""環保教育"",""雙語教學"",""體育特色""]",,Rename features to highlights
sch_01413,address,FAIL,香港九龍九龍城區某街道25號,,,Placeholder address
sch_01413,phone,NEED_REVIEW,24335251,,,
sch_01413,website,FAIL,https://www.school1413.edu.hk,,,Placeholder URL
sch_01413,applicationMaterials,UNKNOWN,MISSING,,,
sch_01413,applicationLink,FAIL,https://www.school1413.edu.hk/admission,,,Placeholder URL
sch_01413,latitude,NEED_REVIEW,22.336118,,,
sch_01413,longitude,NEED_REVIEW,114.155078,,,
sch_01413,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01414,id,PASS,sch_01414,,,
sch_01414,name,NEED_REVIEW,佛教中西區小學（中西區）,,,
sch_01414,nameEn,NEED_REVIEW,Buddhist Primary School (中西區),,,
sch_01414,searchKeywords,PASS,"[""Buddhist"",""中西區"",""港島""]",,,
sch_01414,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01414,district,FAIL,district:中西區|region:港島,港島,,Use region value for district field
sch_01414,level,PASS,小學,,,
sch_01414,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01414,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01414,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01414,language,PASS,全英文,,,
sch_01414,highlights,FAIL,"features:[""音樂特色"",""全人發展"",""小班教學"",""科技教育"",""體育特色""]","[""音樂特色"",""全人發展"",""小班教學"",""科技教育"",""體育特色""]",,Rename features to highlights
sch_01414,address,FAIL,香港港島中西區某街道144號,,,Placeholder address
sch_01414,phone,NEED_REVIEW,29290621,,,
sch_01414,website,FAIL,https://www.school1414.edu.hk,,,Placeholder URL
sch_01414,applicationMaterials,UNKNOWN,MISSING,,,
sch_01414,applicationLink,FAIL,https://www.school1414.edu.hk/admission,,,Placeholder URL
sch_01414,latitude,NEED_REVIEW,22.292054,,,
sch_01414,longitude,NEED_REVIEW,114.184188,,,
sch_01414,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01415,id,PASS,sch_01415,,,
sch_01415,name,NEED_REVIEW,仁濟醫院小學（第5校）,,,Synthetic name pattern
sch_01415,nameEn,NEED_REVIEW,Yan Chai Hospital Primary School (葵青區),,,
sch_01415,searchKeywords,PASS,"[""YCH"",""葵青區"",""新界""]",,,
sch_01415,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01415,district,FAIL,district:葵青區|region:新界,新界,,Use region value for district field
sch_01415,level,PASS,小學,,,
sch_01415,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01415,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01415,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01415,language,PASS,以中文為主,,,
sch_01415,highlights,FAIL,"features:[""品德教育"",""國際交流"",""藝術特色"",""閱讀計劃""]","[""品德教育"",""國際交流"",""藝術特色"",""閱讀計劃""]",,Rename features to highlights
sch_01415,address,FAIL,香港新界葵青區某街道100號,,,Placeholder address
sch_01415,phone,NEED_REVIEW,23356739,,,
sch_01415,website,FAIL,https://www.school1415.edu.hk,,,Placeholder URL
sch_01415,applicationMaterials,UNKNOWN,MISSING,,,
sch_01415,applicationLink,FAIL,https://www.school1415.edu.hk/admission,,,Placeholder URL
sch_01415,latitude,NEED_REVIEW,22.418151,,,
sch_01415,longitude,NEED_REVIEW,113.951555,,,
sch_01415,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01416,id,PASS,sch_01416,,,
sch_01416,name,NEED_REVIEW,聖公會沙田區小學（西區）,,,
sch_01416,nameEn,NEED_REVIEW,S.K.H. Primary School (沙田區),,,
sch_01416,searchKeywords,PASS,"[""SKH"",""沙田區"",""新界""]",,,
sch_01416,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01416,district,FAIL,district:沙田區|region:新界,新界,,Use region value for district field
sch_01416,level,PASS,小學,,,
sch_01416,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01416,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01416,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01416,language,FAIL,雙語,,,
sch_01416,highlights,FAIL,"features:[""國際交流"",""環保教育"",""閱讀計劃""]","[""國際交流"",""環保教育"",""閱讀計劃""]",,Rename features to highlights
sch_01416,address,FAIL,香港新界沙田區某街道10號,,,Placeholder address
sch_01416,phone,NEED_REVIEW,37969576,,,
sch_01416,website,FAIL,https://www.school1416.edu.hk,,,Placeholder URL
sch_01416,applicationMaterials,UNKNOWN,MISSING,,,
sch_01416,applicationLink,FAIL,https://www.school1416.edu.hk/admission,,,Placeholder URL
sch_01416,latitude,NEED_REVIEW,22.530349,,,
sch_01416,longitude,NEED_REVIEW,114.089994,,,
sch_01416,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01417,id,PASS,sch_01417,,,
sch_01417,name,NEED_REVIEW,天主教小學（沙田區分校）,,,Synthetic name pattern
sch_01417,nameEn,NEED_REVIEW,Catholic Primary School (沙田區),,,
sch_01417,searchKeywords,PASS,"[""Catholic"",""沙田區"",""新界""]",,,
sch_01417,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01417,district,FAIL,district:沙田區|region:新界,新界,,Use region value for district field
sch_01417,level,PASS,小學,,,
sch_01417,tuitionMin,FAIL,tuition:4900,,,Schema: split tuition into tuitionMin/Max
sch_01417,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01417,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01417,language,FAIL,雙語,,,
sch_01417,highlights,FAIL,"features:[""全人發展"",""體育特色"",""小班教學"",""國際交流"",""品德教育""]","[""全人發展"",""體育特色"",""小班教學"",""國際交流"",""品德教育""]",,Rename features to highlights
sch_01417,address,FAIL,香港新界沙田區某街道63號,,,Placeholder address
sch_01417,phone,NEED_REVIEW,34210540,,,
sch_01417,website,FAIL,https://www.school1417.edu.hk,,,Placeholder URL
sch_01417,applicationMaterials,UNKNOWN,MISSING,,,
sch_01417,applicationLink,FAIL,https://www.school1417.edu.hk/admission,,,Placeholder URL
sch_01417,latitude,NEED_REVIEW,22.434176,,,
sch_01417,longitude,NEED_REVIEW,114.048885,,,
sch_01417,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01418,id,PASS,sch_01418,,,
sch_01418,name,NEED_REVIEW,中華基督教會小學（北區）,,,
sch_01418,nameEn,NEED_REVIEW,C.C.C. Primary School (南區),,,
sch_01418,searchKeywords,PASS,"[""CCC"",""南區"",""港島""]",,,
sch_01418,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01418,district,FAIL,district:南區|region:港島,港島,,Use region value for district field
sch_01418,level,PASS,小學,,,
sch_01418,tuitionMin,FAIL,tuition:4635,,,Schema: split tuition into tuitionMin/Max
sch_01418,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01418,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01418,language,PASS,以中文為主,,,
sch_01418,highlights,FAIL,"features:[""體育特色"",""全人發展"",""品德教育"",""國際交流"",""科技教育""]","[""體育特色"",""全人發展"",""品德教育"",""國際交流"",""科技教育""]",,Rename features to highlights
sch_01418,address,FAIL,香港港島南區某街道157號,,,Placeholder address
sch_01418,phone,NEED_REVIEW,33778043,,,
sch_01418,website,FAIL,https://www.school1418.edu.hk,,,Placeholder URL
sch_01418,applicationMaterials,UNKNOWN,MISSING,,,
sch_01418,applicationLink,FAIL,https://www.school1418.edu.hk/admission,,,Placeholder URL
sch_01418,latitude,NEED_REVIEW,22.283089,,,
sch_01418,longitude,NEED_REVIEW,114.145497,,,
sch_01418,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01419,id,PASS,sch_01419,,,
sch_01419,name,NEED_REVIEW,道教小學（第4校）,,,Synthetic name pattern
sch_01419,nameEn,NEED_REVIEW,Taoist Primary School (中西區),,,
sch_01419,searchKeywords,PASS,"[""Taoist"",""中西區"",""港島""]",,,
sch_01419,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01419,district,FAIL,district:中西區|region:港島,港島,,Use region value for district field
sch_01419,level,PASS,小學,,,
sch_01419,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01419,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01419,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01419,language,PASS,以中文為主,,,
sch_01419,highlights,FAIL,"features:[""科技教育"",""環保教育"",""STEM教育"",""音樂特色"",""閱讀計劃""]","[""科技教育"",""環保教育"",""STEM教育"",""音樂特色"",""閱讀計劃""]",,Rename features to highlights
sch_01419,address,FAIL,香港港島中西區某街道93號,,,Placeholder address
sch_01419,phone,NEED_REVIEW,22503518,,,
sch_01419,website,FAIL,https://www.school1419.edu.hk,,,Placeholder URL
sch_01419,applicationMaterials,UNKNOWN,MISSING,,,
sch_01419,applicationLink,FAIL,https://www.school1419.edu.hk/admission,,,Placeholder URL
sch_01419,latitude,NEED_REVIEW,22.269393,,,
sch_01419,longitude,NEED_REVIEW,114.189541,,,
sch_01419,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01420,id,PASS,sch_01420,,,
sch_01420,name,NEED_REVIEW,保良局油尖旺區小學（油尖旺區）,,,
sch_01420,nameEn,NEED_REVIEW,Po Leung Kuk Primary School (油尖旺區),,,
sch_01420,searchKeywords,PASS,"[""PLK"",""油尖旺區"",""九龍""]",,,
sch_01420,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01420,district,FAIL,district:油尖旺區|region:九龍,九龍,,Use region value for district field
sch_01420,level,PASS,小學,,,
sch_01420,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01420,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01420,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01420,language,PASS,全英文,,,
sch_01420,highlights,FAIL,"features:[""音樂特色"",""藝術特色"",""雙語教學"",""環保教育""]","[""音樂特色"",""藝術特色"",""雙語教學"",""環保教育""]",,Rename features to highlights
sch_01420,address,FAIL,香港九龍油尖旺區某街道75號,,,Placeholder address
sch_01420,phone,NEED_REVIEW,22848739,,,
sch_01420,website,FAIL,https://www.school1420.edu.hk,,,Placeholder URL
sch_01420,applicationMaterials,UNKNOWN,MISSING,,,
sch_01420,applicationLink,FAIL,https://www.school1420.edu.hk/admission,,,Placeholder URL
sch_01420,latitude,NEED_REVIEW,22.322099,,,
sch_01420,longitude,NEED_REVIEW,114.247592,,,
sch_01420,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01421,id,PASS,sch_01421,,,
sch_01421,name,NEED_REVIEW,路德會小學（東區）,,,
sch_01421,nameEn,NEED_REVIEW,Lutheran Primary School (西貢區),,,
sch_01421,searchKeywords,PASS,"[""Lutheran"",""西貢區"",""新界""]",,,
sch_01421,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01421,district,FAIL,district:西貢區|region:新界,新界,,Use region value for district field
sch_01421,level,PASS,小學,,,
sch_01421,tuitionMin,FAIL,tuition:3178,,,Schema: split tuition into tuitionMin/Max
sch_01421,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01421,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01421,language,FAIL,雙語,,,
sch_01421,highlights,FAIL,"features:[""國際交流"",""小班教學"",""雙語教學"",""全人發展""]","[""國際交流"",""小班教學"",""雙語教學"",""全人發展""]",,Rename features to highlights
sch_01421,address,FAIL,香港新界西貢區某街道57號,,,Placeholder address
sch_01421,phone,NEED_REVIEW,32425045,,,
sch_01421,website,FAIL,https://www.school1421.edu.hk,,,Placeholder URL
sch_01421,applicationMaterials,UNKNOWN,MISSING,,,
sch_01421,applicationLink,FAIL,https://www.school1421.edu.hk/admission,,,Placeholder URL
sch_01421,latitude,NEED_REVIEW,22.533951,,,
sch_01421,longitude,NEED_REVIEW,113.987386,,,
sch_01421,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01422,id,PASS,sch_01422,,,
sch_01422,name,NEED_REVIEW,嗇色園小學（北區）,,,
sch_01422,nameEn,NEED_REVIEW,Sik Sik Yuen Primary School (北區),,,
sch_01422,searchKeywords,PASS,"[""SSY"",""北區"",""新界""]",,,
sch_01422,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01422,district,FAIL,district:北區|region:新界,新界,,Use region value for district field
sch_01422,level,PASS,小學,,,
sch_01422,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01422,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01422,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01422,language,FAIL,雙語,,,
sch_01422,highlights,FAIL,"features:[""閱讀計劃"",""雙語教學""]","[""閱讀計劃"",""雙語教學""]",,Rename features to highlights
sch_01422,address,FAIL,香港新界北區某街道50號,,,Placeholder address
sch_01422,phone,NEED_REVIEW,31259680,,,
sch_01422,website,FAIL,https://www.school1422.edu.hk,,,Placeholder URL
sch_01422,applicationMaterials,UNKNOWN,MISSING,,,
sch_01422,applicationLink,FAIL,https://www.school1422.edu.hk/admission,,,Placeholder URL
sch_01422,latitude,NEED_REVIEW,22.45547,,,
sch_01422,longitude,NEED_REVIEW,114.083701,,,
sch_01422,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01423,id,PASS,sch_01423,,,
sch_01423,name,NEED_REVIEW,聖公會小學（第3校）,,,Synthetic name pattern
sch_01423,nameEn,NEED_REVIEW,S.K.H. Primary School (九龍城區),,,
sch_01423,searchKeywords,PASS,"[""SKH"",""九龍城區"",""九龍""]",,,
sch_01423,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01423,district,FAIL,district:九龍城區|region:九龍,九龍,,Use region value for district field
sch_01423,level,PASS,小學,,,
sch_01423,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01423,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01423,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01423,language,PASS,全英文,,,
sch_01423,highlights,FAIL,"features:[""國際交流"",""環保教育"",""品德教育"",""體育特色""]","[""國際交流"",""環保教育"",""品德教育"",""體育特色""]",,Rename features to highlights
sch_01423,address,FAIL,香港九龍九龍城區某街道35號,,,Placeholder address
sch_01423,phone,NEED_REVIEW,28608574,,,
sch_01423,website,FAIL,https://www.school1423.edu.hk,,,Placeholder URL
sch_01423,applicationMaterials,UNKNOWN,MISSING,,,
sch_01423,applicationLink,FAIL,https://www.school1423.edu.hk/admission,,,Placeholder URL
sch_01423,latitude,NEED_REVIEW,22.319431,,,
sch_01423,longitude,NEED_REVIEW,114.157008,,,
sch_01423,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01424,id,PASS,sch_01424,,,
sch_01424,name,NEED_REVIEW,路德會離島區小學（離島區分校）,,,Synthetic name pattern
sch_01424,nameEn,NEED_REVIEW,Lutheran Primary School (離島區),,,
sch_01424,searchKeywords,PASS,"[""Lutheran"",""離島區"",""新界""]",,,
sch_01424,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01424,district,FAIL,district:離島區|region:新界,新界,,Use region value for district field
sch_01424,level,PASS,小學,,,
sch_01424,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01424,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01424,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01424,language,FAIL,雙語,,,
sch_01424,highlights,FAIL,"features:[""STEM教育"",""體育特色"",""環保教育"",""小班教學""]","[""STEM教育"",""體育特色"",""環保教育"",""小班教學""]",,Rename features to highlights
sch_01424,address,FAIL,香港新界離島區某街道56號,,,Placeholder address
sch_01424,phone,NEED_REVIEW,21838748,,,
sch_01424,website,FAIL,https://www.school1424.edu.hk,,,Placeholder URL
sch_01424,applicationMaterials,UNKNOWN,MISSING,,,
sch_01424,applicationLink,FAIL,https://www.school1424.edu.hk/admission,,,Placeholder URL
sch_01424,latitude,NEED_REVIEW,22.531249,,,
sch_01424,longitude,NEED_REVIEW,114.035555,,,
sch_01424,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01425,id,PASS,sch_01425,,,
sch_01425,name,NEED_REVIEW,循道衛理小學（中西區分校）,,,Synthetic name pattern
sch_01425,nameEn,NEED_REVIEW,Methodist Primary School (中西區),,,
sch_01425,searchKeywords,PASS,"[""Methodist"",""中西區"",""港島""]",,,
sch_01425,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01425,district,FAIL,district:中西區|region:港島,港島,,Use region value for district field
sch_01425,level,PASS,小學,,,
sch_01425,tuitionMin,FAIL,tuition:3964,,,Schema: split tuition into tuitionMin/Max
sch_01425,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01425,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01425,language,FAIL,雙語,,,
sch_01425,highlights,FAIL,"features:[""科技教育"",""雙語教學"",""品德教育"",""環保教育"",""國際交流""]","[""科技教育"",""雙語教學"",""品德教育"",""環保教育"",""國際交流""]",,Rename features to highlights
sch_01425,address,FAIL,香港港島中西區某街道42號,,,Placeholder address
sch_01425,phone,NEED_REVIEW,26640600,,,
sch_01425,website,FAIL,https://www.school1425.edu.hk,,,Placeholder URL
sch_01425,applicationMaterials,UNKNOWN,MISSING,,,
sch_01425,applicationLink,FAIL,https://www.school1425.edu.hk/admission,,,Placeholder URL
sch_01425,latitude,NEED_REVIEW,22.261092,,,
sch_01425,longitude,NEED_REVIEW,114.161832,,,
sch_01425,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01426,id,PASS,sch_01426,,,
sch_01426,name,NEED_REVIEW,救世軍小學（西貢區）,,,
sch_01426,nameEn,NEED_REVIEW,Salvation Army Primary School (西貢區),,,
sch_01426,searchKeywords,PASS,"[""SA"",""西貢區"",""新界""]",,,
sch_01426,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01426,district,FAIL,district:西貢區|region:新界,新界,,Use region value for district field
sch_01426,level,PASS,小學,,,
sch_01426,tuitionMin,FAIL,tuition:2174,,,Schema: split tuition into tuitionMin/Max
sch_01426,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01426,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01426,language,FAIL,雙語,,,
sch_01426,highlights,FAIL,"features:[""科技教育"",""藝術特色""]","[""科技教育"",""藝術特色""]",,Rename features to highlights
sch_01426,address,FAIL,香港新界西貢區某街道108號,,,Placeholder address
sch_01426,phone,NEED_REVIEW,22639363,,,
sch_01426,website,FAIL,https://www.school1426.edu.hk,,,Placeholder URL
sch_01426,applicationMaterials,UNKNOWN,MISSING,,,
sch_01426,applicationLink,FAIL,https://www.school1426.edu.hk/admission,,,Placeholder URL
sch_01426,latitude,NEED_REVIEW,22.506987,,,
sch_01426,longitude,NEED_REVIEW,114.042258,,,
sch_01426,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01427,id,PASS,sch_01427,,,
sch_01427,name,NEED_REVIEW,中華基督教會小學（第2校）,,,Synthetic name pattern
sch_01427,nameEn,NEED_REVIEW,C.C.C. Primary School (深水埗區),,,
sch_01427,searchKeywords,PASS,"[""CCC"",""深水埗區"",""九龍""]",,,
sch_01427,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01427,district,FAIL,district:深水埗區|region:九龍,九龍,,Use region value for district field
sch_01427,level,PASS,小學,,,
sch_01427,tuitionMin,FAIL,tuition:4639,,,Schema: split tuition into tuitionMin/Max
sch_01427,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01427,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01427,language,PASS,以中文為主,,,
sch_01427,highlights,FAIL,"features:[""品德教育"",""環保教育"",""體育特色""]","[""品德教育"",""環保教育"",""體育特色""]",,Rename features to highlights
sch_01427,address,FAIL,香港九龍深水埗區某街道124號,,,Placeholder address
sch_01427,phone,NEED_REVIEW,33873049,,,
sch_01427,website,FAIL,https://www.school1427.edu.hk,,,Placeholder URL
sch_01427,applicationMaterials,UNKNOWN,MISSING,,,
sch_01427,applicationLink,FAIL,https://www.school1427.edu.hk/admission,,,Placeholder URL
sch_01427,latitude,NEED_REVIEW,22.342304,,,
sch_01427,longitude,NEED_REVIEW,114.240431,,,
sch_01427,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01428,id,PASS,sch_01428,,,
sch_01428,name,NEED_REVIEW,東華三院小學（北區）,,,
sch_01428,nameEn,NEED_REVIEW,Tung Wah Group of Hospitals Primary School (北區),,,
sch_01428,searchKeywords,PASS,"[""TWGHs"",""北區"",""新界""]",,,
sch_01428,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01428,district,FAIL,district:北區|region:新界,新界,,Use region value for district field
sch_01428,level,PASS,小學,,,
sch_01428,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01428,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01428,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01428,language,FAIL,雙語,,,
sch_01428,highlights,FAIL,"features:[""音樂特色"",""小班教學""]","[""音樂特色"",""小班教學""]",,Rename features to highlights
sch_01428,address,FAIL,香港新界北區某街道132號,,,Placeholder address
sch_01428,phone,NEED_REVIEW,37393057,,,
sch_01428,website,FAIL,https://www.school1428.edu.hk,,,Placeholder URL
sch_01428,applicationMaterials,UNKNOWN,MISSING,,,
sch_01428,applicationLink,FAIL,https://www.school1428.edu.hk/admission,,,Placeholder URL
sch_01428,latitude,NEED_REVIEW,22.427675,,,
sch_01428,longitude,NEED_REVIEW,114.268295,,,
sch_01428,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01429,id,PASS,sch_01429,,,
sch_01429,name,NEED_REVIEW,天主教荃灣區小學（荃灣區分校）,,,Synthetic name pattern
sch_01429,nameEn,NEED_REVIEW,Catholic Primary School (荃灣區),,,
sch_01429,searchKeywords,PASS,"[""Catholic"",""荃灣區"",""新界""]",,,
sch_01429,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01429,district,FAIL,district:荃灣區|region:新界,新界,,Use region value for district field
sch_01429,level,PASS,小學,,,
sch_01429,tuitionMin,FAIL,tuition:0,,,Schema: split tuition into tuitionMin/Max
sch_01429,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01429,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01429,language,PASS,全英文,,,
sch_01429,highlights,FAIL,"features:[""雙語教學"",""閱讀計劃"",""環保教育"",""STEM教育"",""國際交流""]","[""雙語教學"",""閱讀計劃"",""環保教育"",""STEM教育"",""國際交流""]",,Rename features to highlights
sch_01429,address,FAIL,香港新界荃灣區某街道33號,,,Placeholder address
sch_01429,phone,NEED_REVIEW,29562183,,,
sch_01429,website,FAIL,https://www.school1429.edu.hk,,,Placeholder URL
sch_01429,applicationMaterials,UNKNOWN,MISSING,,,
sch_01429,applicationLink,FAIL,https://www.school1429.edu.hk/admission,,,Placeholder URL
sch_01429,latitude,NEED_REVIEW,22.373582,,,
sch_01429,longitude,NEED_REVIEW,113.900984,,,
sch_01429,articulation,UNKNOWN,MISSING,,,Module not implemented
sch_01430,id,PASS,sch_01430,,,
sch_01430,name,NEED_REVIEW,天主教油尖旺區小學（油尖旺區分校）,,,Synthetic name pattern
sch_01430,nameEn,NEED_REVIEW,Catholic Primary School (油尖旺區),,,
sch_01430,searchKeywords,PASS,"[""Catholic"",""油尖旺區"",""九龍""]",,,
sch_01430,category,FAIL,type:資助學校|funding:資助,,,Schema mismatch: use category not type/fundingType
sch_01430,district,FAIL,district:油尖旺區|region:九龍,九龍,,Use region value for district field
sch_01430,level,PASS,小學,,,
sch_01430,tuitionMin,FAIL,tuition:2981,,,Schema: split tuition into tuitionMin/Max
sch_01430,tuitionMax,FAIL,MISSING,,,Field missing in data
sch_01430,curriculum,FAIL,DSE 課程,"[""DSE 課程""]",,Should be array not string
sch_01430,language,PASS,以中文為主,,,
sch_01430,highlights,FAIL,"features:[""STEM教育"",""音樂特色"",""品德教育"",""小班教學""]","[""STEM教育"",""音樂特色"",""品德教育"",""小班教學""]",,Rename features to highlights
sch_01430,address,FAIL,香港九龍油尖旺區某街道67號,,,Placeholder address
sch_01430,phone,NEED_REVIEW,31729912,,,
