schoolId,currentName,currentNameEn,matchStatus,matchedOfficialName,matchedOfficialId,matchScore,notes
sch_01665,匯基書院（西區）,United Christian College (油尖旺區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01666,匯基書院（北區）,United Christian College (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01667,保良局羅氏基金中學（深水埗區）,PLK Laws Foundation College (深水埗區),MATCHED,保良局羅氏基金中學,558044000233,80,fuzzy match (zh normalized)
sch_01668,聖保羅男女荃灣區中學（荃灣區分校）,St. Paul's Co-educational College (荃灣區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01669,培僑灣仔區中學（灣仔區）,Pui Kiu Middle School (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01670,聖保羅男女油尖旺區中學（油尖旺區分校）,St. Paul's Co-educational College (油尖旺區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01671,聖保羅男女深水埗區中學（南區）,St. Paul's Co-educational College (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01672,拔萃男書院（第2校）,Diocesan Boys' School (觀塘區),AMBIGUOUS,拔萃男書院 | 拔萃男書院,,70,multiple fuzzy matches (zh): 2
sch_01673,培僑九龍城區中學（九龍城區）,Pui Kiu Middle School (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01674,港大同學會書院（第4校）,HKUGA College (深水埗區),MATCHED,港大同學會書院,560472000133,80,fuzzy match (zh normalized)
sch_01675,拔萃男書院（第5校）,Diocesan Boys' School (南區),AMBIGUOUS,拔萃男書院 | 拔萃男書院,,70,multiple fuzzy matches (zh): 2
sch_01676,拔萃女書院（第1校）,Diocesan Girls' School (西貢區),MATCHED,拔萃女書院,511714000133,80,fuzzy match (zh normalized)
sch_01677,聖保羅男女灣仔區中學（第2校）,St. Paul's Co-educational College (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01678,拔萃女書院（第3校）,Diocesan Girls' School (大埔區),MATCHED,拔萃女書院,511714000133,80,fuzzy match (zh normalized)
sch_01679,拔萃女書院（油尖旺區分校）,Diocesan Girls' School (油尖旺區),MATCHED,拔萃女書院,511714000133,80,fuzzy match (zh normalized)
sch_01680,拔萃女書院（中西區分校）,Diocesan Girls' School (中西區),MATCHED,拔萃女書院,511714000133,80,fuzzy match (zh normalized)
sch_01681,港大同學會書院（南區）,HKUGA College (南區),MATCHED,港大同學會書院,560472000133,80,fuzzy match (zh normalized)
sch_01682,拔萃男書院（第2校）,Diocesan Boys' School (中西區),AMBIGUOUS,拔萃男書院 | 拔萃男書院,,70,multiple fuzzy matches (zh): 2
sch_01683,德信北區中學（東區）,Tak Sun Secondary School (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01684,拔萃男書院（油尖旺區）,Diocesan Boys' School (油尖旺區),AMBIGUOUS,拔萃男書院 | 拔萃男書院,,70,multiple fuzzy matches (zh): 2
sch_01685,德信南區中學（西區）,Tak Sun Secondary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01686,港大同學會書院（北區）,HKUGA College (南區),MATCHED,港大同學會書院,560472000133,80,fuzzy match (zh normalized)
sch_01687,拔萃女書院（第2校）,Diocesan Girls' School (中西區),MATCHED,拔萃女書院,511714000133,80,fuzzy match (zh normalized)
sch_01688,英華書院（沙田區分校）,Ying Wa College (沙田區),MATCHED,英華書院,515027000233,80,fuzzy match (zh normalized)
sch_01689,聖保羅書院（第4校）,St. Paul's College (南區),MATCHED,聖保羅書院,514209000133,80,fuzzy match (zh normalized)
sch_01690,匯基書院（黃大仙區）,United Christian College (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01691,德信中學（南區）,Tak Sun Secondary School (葵青區),MATCHED,德信中學,536571000133,80,fuzzy match (zh normalized)
sch_01692,德信黃大仙區中學（北區）,Tak Sun Secondary School (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01693,港大同學會書院（油尖旺區）,HKUGA College (油尖旺區),MATCHED,港大同學會書院,560472000133,80,fuzzy match (zh normalized)
sch_01694,匯基書院（中西區）,United Christian College (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01695,英華書院（第5校）,Ying Wa College (荃灣區),MATCHED,英華書院,515027000233,80,fuzzy match (zh normalized)
sch_01696,優才（楊殷有娣）書院（第1校）,G.T. (Ellen Yeung) College (深水埗區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01697,香港浸會大學附屬學校王錦輝中九龍城區小學（第2校）,HKBU Affiliated School Wong Kam Fai Secondary and Primary School (九龍城區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01698,拔萃男書院（第3校）,Diocesan Boys' School (屯門區),AMBIGUOUS,拔萃男書院 | 拔萃男書院,,70,multiple fuzzy matches (zh): 2
sch_01699,聖保羅書院（第4校）,St. Paul's College (離島區),MATCHED,聖保羅書院,514209000133,80,fuzzy match (zh normalized)
sch_01700,港大同學會書院（第5校）,HKUGA College (觀塘區),MATCHED,港大同學會書院,560472000133,80,fuzzy match (zh normalized)
sch_01701,玫瑰崗學校,Rosaryhill School,UNMATCHED,,,0,no match in EDB database
sch_01702,聖士提反書院,St. Stephen's College,MATCHED,聖士提反書院,170712000133,100,exact match (zh)
sch_01703,九龍華仁書院,"Wah Yan College, Kowloon",MATCHED,華仁書院(九龍),510475000133,95,exact match (en)
sch_01704,高主教書院,Raimondi College,MATCHED,高主教書院,211265000133,100,exact match (zh)
sch_01705,聖士提反書院,St. Stephen's College,MATCHED,聖士提反書院,170712000133,100,exact match (zh)
sch_01706,聖士提反書院,St. Stephen's College,MATCHED,聖士提反書院,170712000133,100,exact match (zh)
sch_01707,香港華仁書院,"Wah Yan College, Hong Kong",MATCHED,香港華仁書院,514802000133,100,exact match (zh)
sch_01708,九龍華仁書院,"Wah Yan College, Kowloon",MATCHED,華仁書院(九龍),510475000133,95,exact match (en)
sch_01709,玫瑰崗學校（第4校）,Rosaryhill School (北區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01710,九龍華仁書院（深水埗區分校）,"Wah Yan College, Kowloon (深水埗區)",MATCHED,華仁書院(九龍),510475000133,60,partial match
sch_01711,香港華仁書院（北區）,"Wah Yan College, Hong Kong (中西區)",MATCHED,香港華仁書院,514802000133,80,fuzzy match (zh normalized)
sch_01712,德望學校（第2校）,Good Hope School (九龍城區),MATCHED,德望學校,132837000133,80,fuzzy match (zh normalized)
sch_01713,香港華仁書院（東區）,"Wah Yan College, Hong Kong (灣仔區)",MATCHED,香港華仁書院,514802000133,80,fuzzy match (zh normalized)
sch_01714,德望學校（屯門區）,Good Hope School (屯門區),MATCHED,德望學校,132837000133,80,fuzzy match (zh normalized)
sch_01715,香港華仁書院（東區）,"Wah Yan College, Hong Kong (沙田區)",MATCHED,香港華仁書院,514802000133,80,fuzzy match (zh normalized)
sch_01716,高主教書院（北區）,Raimondi College (黃大仙區),MATCHED,高主教書院,211265000133,80,fuzzy match (zh normalized)
sch_01717,九龍華仁書院（觀塘區）,"Wah Yan College, Kowloon (觀塘區)",MATCHED,華仁書院(九龍),510475000133,60,partial match
sch_01718,聖士提反書院（第3校）,St. Stephen's College (沙田區),MATCHED,聖士提反書院,170712000133,80,fuzzy match (zh normalized)
sch_01719,香港華仁書院（第4校）,"Wah Yan College, Hong Kong (深水埗區)",MATCHED,香港華仁書院,514802000133,80,fuzzy match (zh normalized)
sch_01720,玫瑰崗學校（屯門區分校）,Rosaryhill School (屯門區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01721,九龍華仁書院（第1校）,"Wah Yan College, Kowloon (九龍城區)",MATCHED,華仁書院(九龍),510475000133,60,partial match
sch_01722,香港華仁書院（沙田區）,"Wah Yan College, Hong Kong (沙田區)",MATCHED,香港華仁書院,514802000133,80,fuzzy match (zh normalized)
sch_01723,聖士提反書院（南區）,St. Stephen's College (灣仔區),MATCHED,聖士提反書院,170712000133,80,fuzzy match (zh normalized)
sch_01724,玫瑰崗學校（南區）,Rosaryhill School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01725,香港華仁書院（第5校）,"Wah Yan College, Hong Kong (中西區)",MATCHED,香港華仁書院,514802000133,80,fuzzy match (zh normalized)
sch_01726,玫瑰崗學校（黃大仙區分校）,Rosaryhill School (黃大仙區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01727,聖士提反書院（中西區）,St. Stephen's College (中西區),MATCHED,聖士提反書院,170712000133,80,fuzzy match (zh normalized)
sch_01728,德望學校（黃大仙區分校）,Good Hope School (黃大仙區),MATCHED,德望學校,132837000133,80,fuzzy match (zh normalized)
sch_01729,香港華仁書院（荃灣區）,"Wah Yan College, Hong Kong (荃灣區)",MATCHED,香港華仁書院,514802000133,80,fuzzy match (zh normalized)
sch_01730,九龍華仁書院（荃灣區分校）,"Wah Yan College, Kowloon (荃灣區)",MATCHED,華仁書院(九龍),510475000133,60,partial match
sch_01731,德望學校（離島區）,Good Hope School (離島區),MATCHED,德望學校,132837000133,80,fuzzy match (zh normalized)
sch_01732,九龍華仁書院（葵青區分校）,"Wah Yan College, Kowloon (葵青區)",MATCHED,華仁書院(九龍),510475000133,60,partial match
sch_01733,玫瑰崗學校（油尖旺區）,Rosaryhill School (油尖旺區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01734,協恩南區中學（南區分校）,Heep Yunn School (南區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01735,香港華仁書院（第5校）,"Wah Yan College, Hong Kong (中西區)",MATCHED,香港華仁書院,514802000133,80,fuzzy match (zh normalized)
sch_01736,聖士提反書院（大埔區分校）,St. Stephen's College (大埔區),MATCHED,聖士提反書院,170712000133,80,fuzzy match (zh normalized)
sch_01737,聖士提反書院（南區分校）,St. Stephen's College (南區),MATCHED,聖士提反書院,170712000133,80,fuzzy match (zh normalized)
sch_01738,聖士提反書院（第3校）,St. Stephen's College (荃灣區),MATCHED,聖士提反書院,170712000133,80,fuzzy match (zh normalized)
sch_01739,德望學校（中西區）,Good Hope School (中西區),MATCHED,德望學校,132837000133,80,fuzzy match (zh normalized)
sch_01740,玫瑰崗學校（東區）,Rosaryhill School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01741,保良局中學,Po Leung Kuk Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01742,中華基督教會離島區中學,C.C.C. Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01743,循道衛理中學,Methodist Secondary School,MATCHED,炮台山循道衛理中學,516961000133,60,partial match
sch_01744,佛教中學,Buddhist Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01745,香港道教聯合會中學,Hong Kong Taoist Association Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01746,道教九龍城區中學,Taoist Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01747,佛教中西區中學,Buddhist Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01748,循道衛理中學,Methodist Secondary School,MATCHED,炮台山循道衛理中學,516961000133,60,partial match
sch_01749,仁濟醫院屯門區中學,Yan Chai Hospital Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01750,佛教大埔區中學,Buddhist Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01751,佛教黃大仙區中學,Buddhist Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01752,救世軍中學,Salvation Army Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01753,嗇色園中學,Sik Sik Yuen Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01754,香港道教聯合會中學,Hong Kong Taoist Association Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01755,救世軍中學,Salvation Army Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01756,救世軍西貢區中學,Salvation Army Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01757,順德聯誼總會黃大仙區中學,Shun Tak Fraternal Association Secondary School,UNMATCHED,,,0,no match in EDB database
sch_01758,保良局中學（第3校）,Po Leung Kuk Secondary School (油尖旺區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01759,道教北區中學（北區）,Taoist Secondary School (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01760,順德聯誼總會黃大仙區中學（黃大仙區）,Shun Tak Fraternal Association Secondary School (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01761,浸信會觀塘區中學（觀塘區分校）,Baptist Secondary School (觀塘區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01762,路德會屯門區中學（屯門區分校）,Lutheran Secondary School (屯門區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01763,嗇色園中學（九龍城區）,Sik Sik Yuen Secondary School (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01764,仁濟醫院中學（深水埗區分校）,Yan Chai Hospital Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01765,天主教中學（第5校）,Catholic Secondary School (黃大仙區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01766,道教北區中學（北區）,Taoist Secondary School (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01767,順德聯誼總會中學（第2校）,Shun Tak Fraternal Association Secondary School (油尖旺區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01768,浸信會南區中學（南區）,Baptist Secondary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01769,救世軍葵青區中學（第4校）,Salvation Army Secondary School (葵青區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01770,聖公會中學（葵青區）,S.K.H. Secondary School (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01771,保良局油尖旺區中學（第1校）,Po Leung Kuk Secondary School (油尖旺區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01772,嗇色園中學（第2校）,Sik Sik Yuen Secondary School (油尖旺區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01773,仁濟醫院中學（第3校）,Yan Chai Hospital Secondary School (黃大仙區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01774,浸信會屯門區中學（西區）,Baptist Secondary School (屯門區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01775,中華基督教會東區中學（東區分校）,C.C.C. Secondary School (東區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01776,佛教中學（離島區）,Buddhist Secondary School (離島區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01777,佛教中學（西區）,Buddhist Secondary School (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01778,香港道教聯合會中學（北區）,Hong Kong Taoist Association Secondary School (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01779,路德會東區中學（北區）,Lutheran Secondary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01780,救世軍深水埗區中學（西區）,Salvation Army Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01781,順德聯誼總會中學（油尖旺區分校）,Shun Tak Fraternal Association Secondary School (油尖旺區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01782,嗇色園沙田區中學（第2校）,Sik Sik Yuen Secondary School (沙田區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01783,保良局黃大仙區中學（第3校）,Po Leung Kuk Secondary School (黃大仙區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01784,香港道教聯合會中學（第4校）,Hong Kong Taoist Association Secondary School (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01785,仁濟醫院深水埗區中學（深水埗區）,Yan Chai Hospital Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01786,天主教西貢區中學（東區）,Catholic Secondary School (西貢區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01787,仁濟醫院中學（葵青區）,Yan Chai Hospital Secondary School (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01788,保良局深水埗區中學（深水埗區）,Po Leung Kuk Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01789,保良局灣仔區中學（灣仔區）,Po Leung Kuk Secondary School (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01790,天主教觀塘區中學（觀塘區分校）,Catholic Secondary School (觀塘區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01791,道教油尖旺區中學（油尖旺區）,Taoist Secondary School (油尖旺區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01792,東華三院中學（北區分校）,Tung Wah Group of Hospitals Secondary School (北區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01793,聖公會中學（屯門區）,S.K.H. Secondary School (屯門區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01794,仁濟醫院深水埗區中學（深水埗區）,Yan Chai Hospital Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01795,順德聯誼總會中學（第5校）,Shun Tak Fraternal Association Secondary School (葵青區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01796,循道衛理灣仔區中學（第1校）,Methodist Secondary School (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01797,救世軍中西區中學（中西區）,Salvation Army Secondary School (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01798,東華三院中學（荃灣區分校）,Tung Wah Group of Hospitals Secondary School (荃灣區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01799,佛教中學（黃大仙區）,Buddhist Secondary School (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01800,救世軍中學（南區）,Salvation Army Secondary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01801,博愛醫院南區中學（東區）,Pok Oi Hospital Secondary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01802,路德會南區中學（第2校）,Lutheran Secondary School (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01803,中華基督教會中學（東區）,C.C.C. Secondary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01804,香港道教聯合會中學（深水埗區分校）,Hong Kong Taoist Association Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01805,聖公會中學（第5校）,S.K.H. Secondary School (黃大仙區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01806,天主教中學（東區）,Catholic Secondary School (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01807,浸信會大埔區中學（北區）,Baptist Secondary School (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01808,聖公會中西區中學（中西區分校）,S.K.H. Secondary School (中西區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01809,保良局中學（油尖旺區）,Po Leung Kuk Secondary School (油尖旺區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01810,中華基督教會南區中學（南區分校）,C.C.C. Secondary School (南區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01811,博愛醫院油尖旺區中學（第1校）,Pok Oi Hospital Secondary School (油尖旺區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01812,聖公會荃灣區中學（第2校）,S.K.H. Secondary School (荃灣區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01813,嗇色園中學（第3校）,Sik Sik Yuen Secondary School (沙田區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01814,浸信會深水埗區中學（北區）,Baptist Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01815,救世軍黃大仙區中學（黃大仙區分校）,Salvation Army Secondary School (黃大仙區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01816,順德聯誼總會深水埗區中學（東區）,Shun Tak Fraternal Association Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01817,博愛醫院中學（北區）,Pok Oi Hospital Secondary School (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01818,博愛醫院中學（深水埗區）,Pok Oi Hospital Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01819,中華基督教會南區中學（南區）,C.C.C. Secondary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01820,中華基督教會中學（北區）,C.C.C. Secondary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01821,救世軍南區中學（南區）,Salvation Army Secondary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01822,路德會東區中學（東區）,Lutheran Secondary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01823,仁濟醫院中學（第3校）,Yan Chai Hospital Secondary School (東區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01824,順德聯誼總會油尖旺區中學（第4校）,Shun Tak Fraternal Association Secondary School (油尖旺區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01825,順德聯誼總會中學（第5校）,Shun Tak Fraternal Association Secondary School (荃灣區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01826,聖公會中學（北區）,S.K.H. Secondary School (黃大仙區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01827,博愛醫院中學（東區）,Pok Oi Hospital Secondary School (西貢區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01828,浸信會中學（第3校）,Baptist Secondary School (南區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01829,天主教油尖旺區中學（油尖旺區）,Catholic Secondary School (油尖旺區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01830,佛教中西區中學（西區）,Buddhist Secondary School (中西區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01831,博愛醫院中學（東區）,Pok Oi Hospital Secondary School (屯門區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01832,浸信會中學（北區）,Baptist Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01833,東華三院中學（第3校）,Tung Wah Group of Hospitals Secondary School (觀塘區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01834,仁濟醫院南區中學（南區分校）,Yan Chai Hospital Secondary School (南區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01835,循道衛理沙田區中學（第5校）,Methodist Secondary School (沙田區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01836,路德會中學（南區）,Lutheran Secondary School (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01837,救世軍九龍城區中學（西區）,Salvation Army Secondary School (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01838,道教觀塘區中學（西區）,Taoist Secondary School (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01839,浸信會東區中學（第4校）,Baptist Secondary School (東區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01840,路德會大埔區中學（大埔區分校）,Lutheran Secondary School (大埔區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01841,博愛醫院中學（黃大仙區分校）,Pok Oi Hospital Secondary School (黃大仙區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01842,救世軍中學（第2校）,Salvation Army Secondary School (屯門區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01843,天主教中學（荃灣區分校）,Catholic Secondary School (荃灣區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01844,佛教東區中學（西區）,Buddhist Secondary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01845,天主教中學（第5校）,Catholic Secondary School (大埔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01846,中華基督教會東區中學（東區）,C.C.C. Secondary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01847,東華三院中學（北區）,Tung Wah Group of Hospitals Secondary School (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01848,仁濟醫院觀塘區中學（第3校）,Yan Chai Hospital Secondary School (觀塘區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01849,香港道教聯合會東區中學（東區）,Hong Kong Taoist Association Secondary School (東區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01850,浸信會中學（中西區分校）,Baptist Secondary School (中西區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01851,中華基督教會中學（大埔區）,C.C.C. Secondary School (大埔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01852,中華基督教會北區中學（南區）,C.C.C. Secondary School (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01853,保良局元朗區中學（南區）,Po Leung Kuk Secondary School (元朗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01854,救世軍九龍城區中學（九龍城區）,Salvation Army Secondary School (九龍城區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01855,東華三院中學（北區）,Tung Wah Group of Hospitals Secondary School (觀塘區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01856,聖公會北區中學（北區）,S.K.H. Secondary School (北區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01857,救世軍中學（大埔區分校）,Salvation Army Secondary School (大埔區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01858,天主教南區中學（東區）,Catholic Secondary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01859,香港道教聯合會東區中學（第4校）,Hong Kong Taoist Association Secondary School (東區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01860,佛教元朗區中學（西區）,Buddhist Secondary School (元朗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01861,路德會中學（九龍城區分校）,Lutheran Secondary School (九龍城區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01862,中華基督教會南區中學（南區）,C.C.C. Secondary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01863,道教南區中學（南區分校）,Taoist Secondary School (南區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01864,仁濟醫院屯門區中學（屯門區分校）,Yan Chai Hospital Secondary School (屯門區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01865,聖公會中學（第5校）,S.K.H. Secondary School (黃大仙區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01866,仁濟醫院深水埗區中學（第1校）,Yan Chai Hospital Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01867,救世軍中學（西區）,Salvation Army Secondary School (葵青區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01868,香港道教聯合會屯門區中學（屯門區分校）,Hong Kong Taoist Association Secondary School (屯門區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01869,道教中學（北區）,Taoist Secondary School (灣仔區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01870,嗇色園灣仔區中學（第5校）,Sik Sik Yuen Secondary School (灣仔區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01871,聖公會中學（油尖旺區分校）,S.K.H. Secondary School (油尖旺區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01872,順德聯誼總會深水埗區中學（深水埗區）,Shun Tak Fraternal Association Secondary School (深水埗區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01873,香港道教聯合會九龍城區中學（九龍城區分校）,Hong Kong Taoist Association Secondary School (九龍城區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01874,中華基督教會元朗區中學（元朗區分校）,C.C.C. Secondary School (元朗區),UNMATCHED,,,0,synthetic: 分校 pattern
sch_01875,保良局中學（第5校）,Po Leung Kuk Secondary School (觀塘區),UNMATCHED,,,0,synthetic: 第N校 pattern
sch_01876,聖公會中學（南區）,S.K.H. Secondary School (南區),UNMATCHED,,,0,synthetic: 區 suffix pattern
sch_01877,路德會中學（屯門區）,Lutheran Secondary School (屯門區),UNMATCHED,,,0,synthetic: 區 suffix pattern
